id_pedido,data,categoria,preco_unitario,quantidade,regiao,forma_pagamento,valor_total
3879,2024-06-13,Esporte e Lazer,529.73,3,Sudeste,Cartão de Crédito,1589.19
1997,2024-06-13,Livros,50.33,2,Sudeste,Cartão de Crédito,100.66
2530,2024-06-13,Eletrônicos,827.96,4,Sudeste,Cartão de Débito,3311.84
218,2024-06-13,Eletrônicos,271.53,2,Sudeste,Cartão de Crédito,543.06
1092,2024-06-13,Livros,49.22,4,Sudeste,Cartão de Crédito,196.88
3176,2024-06-13,Livros,54.72,4,Sudeste,Cartão de Crédito,218.88
3990,2024-06-13,Beleza,81.14,4,Sudeste,Cartão de Crédito,324.56
4688,2024-06-13,Esporte e Lazer,171.02,1,Sul,Pix,171.02
3682,2024-06-13,Livros,26.58,2,Norte,Pix,53.16
704,2024-06-13,Livros,65.02,2,Nordeste,Boleto,130.04
2594,2024-06-13,Casa e Decoração,425.15,3,Centro-Oeste,Cartão de Crédito,1275.45
4678,2024-06-14,Casa e Decoração,51.61,2,Sul,Cartão de Crédito,103.22
2563,2024-06-14,Moda,94.34,1,Sudeste,Cartão de Crédito,94.34
2272,2024-06-14,Beleza,95.32,4,Sul,Pix,381.28
3534,2024-06-14,Casa e Decoração,458.53,1,Sudeste,Boleto,458.53
2193,2024-06-14,Beleza,172.22,1,Nordeste,Pix,172.22
1800,2024-06-14,Esporte e Lazer,580.58,3,Centro-Oeste,Cartão de Crédito,1741.74
641,2024-06-14,Moda,149.52,2,Centro-Oeste,Cartão de Crédito,299.04
984,2024-06-14,Moda,230.92,1,Nordeste,Cartão de Crédito,230.92
3930,2024-06-14,Livros,73.98,2,Sul,Cartão de Crédito,147.96
1677,2024-06-14,Moda,241.98,2,Sudeste,Cartão de Crédito,483.96
924,2024-06-14,Beleza,21.73,4,Sudeste,Cartão de Crédito,86.92
3179,2024-06-14,Eletrônicos,2433.65,1,Sul,Cartão de Crédito,2433.65
162,2024-06-14,Eletrônicos,957.0,2,Sul,Pix,1914.0
1067,2024-06-14,Beleza,209.73,1,Sudeste,Cartão de Crédito,209.73
3425,2024-06-14,Casa e Decoração,480.48,1,Sudeste,Cartão de Crédito,480.48
1277,2024-06-14,Eletrônicos,503.5,1,Sudeste,Cartão de Crédito,503.5
3794,2024-06-14,Esporte e Lazer,71.28,4,Nordeste,Boleto,285.12
1933,2024-06-14,Moda,262.52,3,Sul,Cartão de Crédito,787.56
1124,2024-06-14,Beleza,24.82,1,Norte,Cartão de Crédito,24.82
4487,2024-06-14,Beleza,74.0,1,Sudeste,Cartão de Crédito,74.0
2018,2024-06-14,Livros,31.56,2,Sul,,63.12
2111,2024-06-14,Eletrônicos,863.84,2,Sul,Cartão de Crédito,1727.68
48,2024-06-14,Moda,133.44,2,Sudeste,Pix,266.88
2661,2024-06-14,Casa e Decoração,610.49,1,Norte,Cartão de Crédito,610.49
2096,2024-06-14,Beleza,74.4,4,Nordeste,Cartão de Crédito,297.6
4560,2024-06-14,Livros,59.32,2,Centro-Oeste,Cartão de Crédito,118.64
682,2024-06-14,Livros,44.16,4,Sudeste,Pix,176.64
5,2024-06-15,Livros,43.46,3,Nordeste,Pix,130.38
941,2024-06-15,Casa e Decoração,345.0,2,Sudeste,Cartão de Crédito,690.0
1049,2024-06-15,Eletrônicos,1368.12,3,Sudeste,Cartão de Crédito,4104.36
88,2024-06-15,Livros,44.81,2,Sudeste,Cartão de Crédito,89.62
1057,2024-06-15,Moda,212.6,1,Sul,Cartão de Crédito,212.6
2654,2024-06-15,Moda,301.05,3,Sudeste,Cartão de Crédito,903.15
848,2024-06-15,Beleza,70.76,3,Nordeste,Cartão de Crédito,212.28
389,2024-06-15,Casa e Decoração,533.95,1,Sudeste,Cartão de Crédito,533.95
4200,2024-06-15,Livros,109.67,4,Nordeste,Boleto,438.68
2783,2024-06-15,Esporte e Lazer,325.07,3,Centro-Oeste,Cartão de Crédito,975.21
3658,2024-06-15,Livros,36.46,2,Sul,Cartão de Crédito,72.92
668,2024-06-16,Casa e Decoração,535.91,1,Norte,Cartão de Crédito,535.91
2505,2024-06-16,Esporte e Lazer,357.88,1,Sul,Pix,357.88
2874,2024-06-16,Livros,66.07,1,Sudeste,Boleto,66.07
4186,2024-06-16,Eletrônicos,1679.49,1,Sudeste,Cartão de Crédito,1679.49
2228,2024-06-16,Casa e Decoração,421.76,1,Nordeste,Cartão de Crédito,421.76
4959,2024-06-16,Casa e Decoração,79.61,1,Sudeste,Cartão de Crédito,79.61
3475,2024-06-17,Beleza,88.81,2,Nordeste,Boleto,177.62
3669,2024-06-18,Esporte e Lazer,426.07,4,Centro-Oeste,Cartão de Crédito,1704.28
2506,2024-06-18,Moda,80.26,4,Centro-Oeste,Cartão de Crédito,321.04
4007,2024-06-18,Livros,61.97,1,Centro-Oeste,Pix,61.97
1522,2024-06-18,Livros,49.27,4,Norte,Cartão de Crédito,197.08
307,2024-06-18,Eletrônicos,2205.24,2,Nordeste,Pix,4410.48
4817,2024-06-19,Esporte e Lazer,47.1,3,Sudeste,Cartão de Crédito,141.3
87,2024-06-19,Moda,126.64,2,Nordeste,Cartão de Crédito,253.28
4947,2024-06-20,Esporte e Lazer,322.88,4,Nordeste,Pix,1291.52
781,2024-06-20,Livros,54.52,1,Norte,Cartão de Crédito,54.52
2314,2024-06-20,Casa e Decoração,138.95,3,Nordeste,Pix,416.85
4278,2024-06-20,Moda,61.89,2,Centro-Oeste,Cartão de Débito,123.78
3574,2024-06-20,Beleza,86.7,1,Sul,Cartão de Crédito,86.7
946,2024-06-20,Beleza,54.28,2,Sul,Pix,108.56
4624,2024-06-20,Eletrônicos,464.7,1,Sudeste,Pix,464.7
1674,2024-06-21,Esporte e Lazer,172.73,4,Centro-Oeste,Cartão de Crédito,690.92
506,2024-06-21,Casa e Decoração,639.95,4,Sudeste,Cartão de Crédito,2559.8
4706,2024-06-21,Eletrônicos,1237.77,3,Nordeste,Cartão de Crédito,3713.31
3790,2024-06-21,Casa e Decoração,106.11,3,Sudeste,Cartão de Crédito,318.33
279,2024-06-21,Eletrônicos,314.84,1,Centro-Oeste,Pix,314.84
4452,2024-06-21,Esporte e Lazer,92.61,3,Sudeste,Cartão de Crédito,277.83
249,2024-06-21,Livros,87.05,2,Sul,Cartão de Crédito,174.1
3319,2024-06-21,Esporte e Lazer,461.73,1,Sudeste,Pix,461.73
3115,2024-06-22,Esporte e Lazer,325.81,1,Sudeste,Cartão de Crédito,325.81
2194,2024-06-22,Moda,123.01,4,Sudeste,Cartão de Crédito,492.04
2090,2024-06-22,Casa e Decoração,180.25,1,Sudeste,Boleto,180.25
2090,2024-06-22,Casa e Decoração,180.25,1,Sudeste,Boleto,180.25
929,2024-06-23,Livros,87.89,2,Sudeste,Pix,175.78
3899,2024-06-23,Eletrônicos,2214.76,2,Sul,Cartão de Crédito,4429.52
4549,2024-06-23,Moda,98.92,2,Nordeste,Boleto,197.84
107,2024-06-24,Beleza,100.93,2,Nordeste,Pix,201.86
1585,2024-06-24,Casa e Decoração,229.93,3,Sudeste,Boleto,689.79
4567,2024-06-24,Beleza,40.83,2,Sul,Pix,81.66
2170,2024-06-25,Moda,256.82,3,Sudeste,Cartão de Crédito,770.46
3772,2024-06-25,Casa e Decoração,78.9,2,Sul,Cartão de Crédito,157.8
2121,2024-06-25,Livros,60.17,2,Nordeste,Boleto,120.34
1396,2024-06-25,Casa e Decoração,420.76,1,Nordeste,Cartão de Crédito,420.76
3494,2024-06-25,Moda,139.25,1,Nordeste,Cartão de Crédito,139.25
1753,2024-06-26,Beleza,120.24,2,Centro-Oeste,Boleto,240.48
1201,2024-06-26,Eletrônicos,2076.04,3,Sudeste,Pix,6228.12
2770,2024-06-26,Beleza,62.46,3,Sudeste,Pix,187.38
672,2024-06-26,Eletrônicos,708.18,1,Nordeste,Cartão de Crédito,708.18
3025,2024-06-26,Beleza,83.63,2,Sul,Pix,167.26
1565,2024-06-26,Beleza,204.29,2,Sudeste,,408.58
2863,2024-06-27,Beleza,58.57,2,Centro-Oeste,Cartão de Crédito,117.14
2007,2024-06-27,Beleza,40.07,1,Nordeste,Cartão de Crédito,40.07
236,2024-06-27,Eletrônicos,1873.68,1,Nordeste,Cartão de Crédito,1873.68
1430,2024-06-28,Beleza,69.34,1,Nordeste,Pix,69.34
733,2024-06-28,Moda,173.16,1,Sudeste,Pix,173.16
78,2024-06-28,Casa e Decoração,547.36,4,Norte,Cartão de Crédito,2189.44
3351,2024-06-29,Eletrônicos,660.44,3,Sudeste,Cartão de Crédito,1981.32
898,2024-06-30,Eletrônicos,986.86,3,Nordeste,Cartão de Débito,2960.58
623,2024-06-30,Esporte e Lazer,456.36,1,Sul,Cartão de Débito,456.36
1088,2024-06-30,Casa e Decoração,395.14,4,Nordeste,Cartão de Crédito,1580.56
2414,2024-06-30,Livros,47.69,1,Centro-Oeste,Cartão de Crédito,47.69
2901,2024-06-30,Beleza,37.9,2,Nordeste,Boleto,75.8
2155,2024-06-30,Eletrônicos,2360.93,1,Sudeste,Pix,2360.93
3474,2024-07-01,Livros,57.15,4,Nordeste,Cartão de Crédito,228.6
3694,2024-07-01,Casa e Decoração,56.07,3,Sudeste,Pix,168.21
2964,2024-07-01,Moda,60.59,1,Sudeste,Pix,60.59
4402,2024-07-01,Beleza,128.86,1,Sul,Cartão de Crédito,128.86
3996,2024-07-01,Esporte e Lazer,344.04,2,Sudeste,Cartão de Crédito,688.08
1615,2024-07-01,Beleza,39.08,4,Sul,Cartão de Crédito,156.32
2393,2024-07-01,Esporte e Lazer,244.57,2,Sudeste,Pix,489.14
1818,2024-07-01,Esporte e Lazer,158.9,3,Sudeste,Cartão de Crédito,476.7
4835,2024-07-01,Livros,85.18,2,Sul,Cartão de Crédito,170.36
3674,2024-07-02,Casa e Decoração,680.7,3,Sul,Cartão de Crédito,2042.1
1094,2024-07-02,Beleza,36.17,1,Norte,Pix,36.17
2525,2024-07-02,Beleza,97.16,4,Sul,Cartão de Crédito,388.64
3055,2024-07-02,Livros,32.48,2,Sudeste,Cartão de Crédito,64.96
3797,2024-07-02,Moda,148.64,2,Centro-Oeste,Cartão de Crédito,297.28
1180,2024-07-03,Casa e Decoração,608.46,1,Centro-Oeste,Cartão de Crédito,608.46
4860,2024-07-04,Casa e Decoração,195.76,2,Nordeste,Pix,391.52
2444,2024-07-04,Eletrônicos,2733.01,4,Sul,Cartão de Crédito,10932.04
3202,2024-07-04,Moda,119.59,4,Sudeste,Boleto,478.36
2379,2024-07-05,Moda,68.04,1,Centro-Oeste,Pix,68.04
3374,2024-07-05,Casa e Decoração,193.03,1,Sudeste,Pix,193.03
1912,2024-07-05,Beleza,57.91,3,Sul,Boleto,173.73
4459,2024-07-06,Eletrônicos,2706.73,2,Sudeste,Cartão de Crédito,5413.46
1372,2024-07-06,Beleza,56.64,1,Nordeste,Boleto,56.64
1144,2024-07-06,Moda,176.18,2,Sudeste,Cartão de Crédito,352.36
3644,2024-07-06,Esporte e Lazer,211.47,1,Sudeste,Cartão de Crédito,211.47
3142,2024-07-06,Casa e Decoração,290.51,4,Sul,Cartão de Crédito,1162.04
4992,2024-07-06,Esporte e Lazer,213.65,3,Centro-Oeste,Cartão de Crédito,640.95
156,2024-07-06,Eletrônicos,1161.28,1,Norte,Cartão de Crédito,1161.28
1091,2024-07-06,Livros,63.63,2,Nordeste,Cartão de Crédito,127.26
2487,2024-07-06,Moda,272.96,2,Nordeste,Pix,545.92
2583,2024-07-07,Eletrônicos,1461.18,1,Nordeste,Cartão de Crédito,1461.18
136,2024-07-08,Beleza,226.6,1,Sudeste,Cartão de Crédito,226.6
2069,2024-07-08,Eletrônicos,794.8,2,Norte,Cartão de Crédito,1589.6
4310,2024-07-08,Esporte e Lazer,343.29,1,Sul,Cartão de Crédito,343.29
184,2024-07-08,Livros,51.16,4,Sul,Cartão de Crédito,204.64
4494,2024-07-08,Casa e Decoração,381.41,2,Sudeste,Pix,762.82
4922,2024-07-08,Beleza,237.95,3,Sudeste,Pix,713.85
3945,2024-07-08,Livros,91.38,2,Sul,Cartão de Crédito,182.76
4859,2024-07-08,Moda,89.4,2,Centro-Oeste,Cartão de Crédito,178.8
892,2024-07-08,Eletrônicos,1086.26,1,Sudeste,Boleto,1086.26
1379,2024-07-09,Livros,24.16,1,Sul,Cartão de Crédito,24.16
1941,2024-07-09,Livros,56.34,2,Sudeste,Cartão de Crédito,112.68
2285,2024-07-09,Eletrônicos,2011.73,1,Sul,Cartão de Débito,2011.73
2362,2024-07-09,Casa e Decoração,281.48,1,Sudeste,Cartão de Débito,281.48
171,2024-07-09,Eletrônicos,1219.05,1,Centro-Oeste,Cartão de Crédito,1219.05
3200,2024-07-10,Casa e Decoração,271.83,2,Sudeste,Cartão de Débito,543.66
4902,2024-07-10,Esporte e Lazer,231.79,2,Nordeste,Pix,463.58
2059,2024-07-10,Eletrônicos,1053.92,1,Nordeste,Cartão de Crédito,1053.92
2596,2024-07-10,Casa e Decoração,307.37,4,Norte,Cartão de Crédito,1229.48
4041,2024-07-10,Moda,203.37,2,Sudeste,Boleto,406.74
144,2024-07-10,Casa e Decoração,479.22,3,Nordeste,Pix,1437.66
2387,2024-07-11,Esporte e Lazer,281.07,3,Sul,Cartão de Crédito,843.21
1600,2024-07-11,Livros,85.98,3,Norte,Cartão de Crédito,257.94
4517,2024-07-12,Eletrônicos,619.33,2,Sudeste,Pix,1238.66
1349,2024-07-12,Livros,49.81,3,Nordeste,Cartão de Crédito,149.43
383,2024-07-12,Esporte e Lazer,150.61,2,Nordeste,Cartão de Crédito,301.22
744,2024-07-12,Beleza,167.28,2,Sudeste,Cartão de Crédito,334.56
511,2024-07-12,Beleza,48.27,1,Nordeste,Cartão de Crédito,48.27
284,2024-07-12,Eletrônicos,2481.21,2,Nordeste,Cartão de Débito,4962.42
4135,2024-07-12,Beleza,48.68,2,Nordeste,Boleto,97.36
2628,2024-07-13,Esporte e Lazer,190.3,4,Norte,Pix,761.2
3635,2024-07-13,Moda,59.65,1,Sul,Boleto,59.65
3635,2024-07-13,Moda,59.65,1,Sul,Boleto,59.65
4421,2024-07-13,Moda,249.56,2,Nordeste,Cartão de Crédito,499.12
561,2024-07-13,Livros,31.23,1,Nordeste,Cartão de Crédito,31.23
4056,2024-07-13,Eletrônicos,2212.85,3,Sudeste,Pix,6638.55
1425,2024-07-14,Beleza,136.77,1,Sudeste,Cartão de Crédito,136.77
3180,2024-07-14,Beleza,19.73,3,Sul,Cartão de Débito,59.19
23,2024-07-14,Livros,38.88,3,Norte,Cartão de Crédito,116.64
3556,2024-07-14,Livros,64.47,4,Nordeste,Pix,257.88
1950,2024-07-14,Eletrônicos,1281.63,2,Nordeste,Cartão de Crédito,2563.26
4717,2024-07-14,Eletrônicos,1735.77,3,Centro-Oeste,Cartão de Crédito,5207.31
2206,2024-07-14,Beleza,227.39,1,Centro-Oeste,Pix,227.39
3564,2024-07-14,Esporte e Lazer,175.1,2,Sudeste,Cartão de Crédito,350.2
845,2024-07-16,Esporte e Lazer,396.46,2,Nordeste,Cartão de Crédito,792.92
3594,2024-07-16,Beleza,64.46,4,Centro-Oeste,Pix,257.84
4682,2024-07-16,Livros,45.3,3,Nordeste,Boleto,135.9
2988,2024-07-16,Beleza,147.54,4,Sudeste,Pix,590.16
2417,2024-07-16,Livros,83.93,4,Sudeste,Pix,335.72
3476,2024-07-16,Livros,94.48,3,Sul,Pix,283.44
3568,2024-07-17,Esporte e Lazer,134.26,3,Nordeste,Pix,402.78
636,2024-07-17,Moda,165.32,2,Sudeste,Cartão de Crédito,330.64
4217,2024-07-18,Livros,80.79,1,Sudeste,Cartão de Crédito,80.79
4158,2024-07-18,Esporte e Lazer,313.18,4,Sudeste,Cartão de Crédito,1252.72
2195,2024-07-18,Livros,56.89,2,Nordeste,Cartão de Crédito,113.78
3412,2024-07-19,Livros,29.94,2,Sul,Boleto,59.88
4400,2024-07-19,Esporte e Lazer,328.55,3,Sudeste,Cartão de Crédito,985.65
4566,2024-07-19,Casa e Decoração,63.06,2,Sul,Cartão de Crédito,126.12
3928,2024-07-19,Esporte e Lazer,63.42,4,Sudeste,Cartão de Crédito,253.68
62,2024-07-19,Beleza,195.34,3,Sudeste,Pix,586.02
1403,2024-07-19,Beleza,46.25,1,Sudeste,Cartão de Crédito,46.25
2180,2024-07-19,Eletrônicos,698.24,1,Centro-Oeste,Boleto,698.24
4506,2024-07-19,Livros,28.9,2,Nordeste,Pix,57.8
3385,2024-07-19,Beleza,71.08,1,Sul,Cartão de Crédito,71.08
1830,2024-07-20,Eletrônicos,1109.79,1,Sudeste,Cartão de Crédito,1109.79
4340,2024-07-20,Livros,67.64,3,Nordeste,Cartão de Crédito,202.92
2464,2024-07-20,Moda,164.39,1,Centro-Oeste,Pix,164.39
2701,2024-07-20,Casa e Decoração,500.66,1,Sudeste,Cartão de Crédito,500.66
1261,2024-07-20,Eletrônicos,1185.92,4,Centro-Oeste,Cartão de Débito,4743.68
1641,2024-07-20,Beleza,215.84,1,Sudeste,Cartão de Crédito,215.84
3177,2024-07-21,Casa e Decoração,73.6,2,Centro-Oeste,Pix,147.2
568,2024-07-21,Casa e Decoração,658.49,1,Nordeste,Pix,658.49
3950,2024-07-21,Moda,133.73,4,Sudeste,Cartão de Crédito,534.92
4177,2024-07-21,Eletrônicos,687.29,1,Norte,Cartão de Crédito,687.29
219,2024-07-21,Eletrônicos,552.8,1,Sudeste,Pix,552.8
495,2024-07-22,Beleza,22.29,1,Sudeste,Pix,22.29
3235,2024-07-22,Beleza,155.52,2,Sudeste,Pix,311.04
3032,2024-07-22,Casa e Decoração,257.82,1,Sudeste,Pix,257.82
2321,2024-07-22,Casa e Decoração,304.6,1,Sudeste,Cartão de Crédito,304.6
1441,2024-07-23,Esporte e Lazer,353.63,3,Sul,Cartão de Crédito,1060.89
2913,2024-07-23,Beleza,81.0,2,Norte,Cartão de Crédito,162.0
31,2024-07-23,Eletrônicos,185.24,1,Sudeste,Pix,185.24
2203,2024-07-24,Esporte e Lazer,366.45,2,Norte,Cartão de Crédito,732.9
965,2024-07-24,Esporte e Lazer,278.11,2,Sudeste,Cartão de Crédito,556.22
2298,2024-07-24,Moda,113.99,1,Nordeste,Cartão de Crédito,113.99
4771,2024-07-24,Esporte e Lazer,172.96,4,Sudeste,Cartão de Crédito,691.84
2699,2024-07-25,Livros,71.85,3,Sudeste,Boleto,215.55
4991,2024-07-25,Casa e Decoração,126.06,1,Nordeste,Cartão de Débito,126.06
1385,2024-07-25,Esporte e Lazer,351.44,1,Norte,Cartão de Crédito,351.44
1370,2024-07-25,Moda,313.76,1,Sul,Pix,313.76
3681,2024-07-26,Eletrônicos,792.2,1,Nordeste,Cartão de Crédito,792.2
141,2024-07-26,Esporte e Lazer,244.21,2,Centro-Oeste,Cartão de Crédito,488.42
2466,2024-07-26,Esporte e Lazer,126.98,4,Sudeste,Boleto,507.92
79,2024-07-26,Beleza,34.2,1,Centro-Oeste,Cartão de Crédito,34.2
1496,2024-07-27,Eletrônicos,478.84,1,Sudeste,Pix,478.84
1116,2024-07-27,Beleza,52.73,2,Centro-Oeste,Cartão de Débito,105.46
1978,2024-07-27,Casa e Decoração,54.93,1,Centro-Oeste,Boleto,54.93
1019,2024-07-27,Beleza,26.48,4,Nordeste,Cartão de Crédito,105.92
1465,2024-07-28,Casa e Decoração,461.89,1,Sul,Pix,461.89
4264,2024-07-28,Esporte e Lazer,45.27,4,Nordeste,Cartão de Crédito,181.08
649,2024-07-28,Beleza,213.11,2,Norte,Pix,426.22
4113,2024-07-28,Livros,22.52,1,Sudeste,Cartão de Crédito,22.52
507,2024-07-28,Esporte e Lazer,199.83,2,Sudeste,Cartão de Crédito,399.66
1175,2024-07-28,Beleza,101.63,1,Sudeste,Pix,101.63
95,2024-07-28,Livros,30.35,1,Sudeste,Pix,30.35
1541,2024-07-29,Casa e Decoração,717.25,4,Sudeste,Cartão de Débito,2869.0
3943,2024-07-29,Livros,43.58,2,Sudeste,Cartão de Crédito,87.16
1811,2024-07-29,Esporte e Lazer,507.78,1,Sul,Pix,507.78
1525,2024-07-29,Casa e Decoração,662.08,2,Sul,Cartão de Crédito,1324.16
4924,2024-07-30,Eletrônicos,1331.73,4,Norte,Cartão de Crédito,5326.92
477,2024-07-31,Eletrônicos,350.13,4,Sul,Cartão de Crédito,1400.52
4288,2024-07-31,Beleza,72.11,2,Sul,Cartão de Crédito,144.22
72,2024-07-31,Livros,97.3,1,Sudeste,Boleto,97.3
3817,2024-07-31,Esporte e Lazer,466.23,2,Sudeste,Boleto,932.46
2408,2024-07-31,Moda,231.29,1,Sudeste,Pix,231.29
1226,2024-07-31,Livros,37.28,4,Nordeste,Pix,149.12
2094,2024-08-01,Livros,54.24,4,Sudeste,Cartão de Crédito,216.96
4920,2024-08-01,Livros,82.63,2,Nordeste,Cartão de Crédito,165.26
2380,2024-08-01,Casa e Decoração,99.05,2,Centro-Oeste,Cartão de Crédito,198.1
1924,2024-08-01,Beleza,135.39,1,Sul,Boleto,135.39
230,2024-08-01,Livros,55.52,2,Norte,Pix,111.04
1609,2024-08-02,Livros,100.57,4,Sudeste,Cartão de Crédito,402.28
1983,2024-08-02,Esporte e Lazer,451.58,3,Nordeste,,1354.74
1972,2024-08-02,Esporte e Lazer,172.05,1,Nordeste,Cartão de Crédito,172.05
1281,2024-08-02,Beleza,57.15,2,Centro-Oeste,Pix,114.3
3646,2024-08-03,Esporte e Lazer,30.77,1,Centro-Oeste,Cartão de Crédito,30.77
4963,2024-08-03,Casa e Decoração,384.71,2,Norte,Pix,769.42
3325,2024-08-03,Esporte e Lazer,204.99,3,Nordeste,Cartão de Crédito,614.97
3078,2024-08-03,Livros,29.99,2,Sul,Pix,59.98
3731,2024-08-03,Esporte e Lazer,148.13,3,Sudeste,Cartão de Crédito,444.39
2472,2024-08-03,Livros,97.73,2,Nordeste,Cartão de Crédito,195.46
2308,2024-08-03,Esporte e Lazer,47.31,2,Sul,Cartão de Crédito,94.62
2043,2024-08-03,Moda,87.39,1,Norte,Cartão de Crédito,87.39
4598,2024-08-04,Esporte e Lazer,81.73,1,Sudeste,Cartão de Crédito,81.73
3598,2024-08-04,Moda,256.46,1,Norte,Cartão de Crédito,256.46
2800,2024-08-04,Casa e Decoração,404.81,2,Nordeste,Pix,809.62
3627,2024-08-04,Livros,24.53,1,Nordeste,Pix,24.53
3541,2024-08-04,Casa e Decoração,405.71,1,Norte,Cartão de Crédito,405.71
939,2024-08-04,Moda,90.1,1,Sudeste,Cartão de Crédito,90.1
149,2024-08-04,Moda,138.12,1,Sudeste,Pix,138.12
2397,2024-08-05,Casa e Decoração,411.78,2,Sul,Cartão de Crédito,823.56
1074,2024-08-05,Esporte e Lazer,334.33,3,Sudeste,Pix,1002.99
2115,2024-08-05,Beleza,158.66,2,Sudeste,Pix,317.32
3952,2024-08-05,Beleza,83.5,1,Nordeste,Pix,83.5
4147,2024-08-05,Beleza,119.26,1,Centro-Oeste,Cartão de Crédito,119.26
4808,2024-08-05,Livros,42.6,2,Sudeste,Pix,85.2
1781,2024-08-05,Moda,64.0,1,Centro-Oeste,Cartão de Crédito,64.0
3413,2024-08-05,Beleza,91.89,1,Sudeste,Cartão de Crédito,91.89
2795,2024-08-06,Casa e Decoração,121.88,1,Nordeste,Pix,121.88
4123,2024-08-07,Beleza,113.52,1,Sudeste,Cartão de Crédito,113.52
714,2024-08-07,Eletrônicos,2336.63,1,Sul,Cartão de Crédito,2336.63
2357,2024-08-07,Casa e Decoração,242.58,1,Sul,Cartão de Débito,242.58
289,2024-08-07,Moda,68.25,2,Norte,Cartão de Crédito,136.5
2233,2024-08-07,Moda,367.38,4,Sudeste,Pix,1469.52
1410,2024-08-07,Beleza,116.08,1,Sudeste,Cartão de Crédito,116.08
1887,2024-08-07,Esporte e Lazer,48.08,4,Sul,Cartão de Crédito,192.32
4033,2024-08-07,Beleza,131.8,1,Sudeste,Cartão de Crédito,131.8
3310,2024-08-07,Eletrônicos,1073.69,3,Sudeste,Cartão de Crédito,3221.07
3813,2024-08-07,Moda,203.54,4,Nordeste,Pix,814.16
4256,2024-08-08,Moda,144.45,1,Sudeste,Pix,144.45
3269,2024-08-08,Casa e Decoração,691.4,4,Centro-Oeste,Cartão de Crédito,2765.6
146,2024-08-08,Moda,108.73,1,Sudeste,Cartão de Débito,108.73
4219,2024-08-09,Beleza,139.86,1,Sudeste,Cartão de Débito,139.86
3722,2024-08-09,Beleza,22.24,2,Sul,Cartão de Crédito,44.48
4561,2024-08-09,Eletrônicos,1724.74,1,Nordeste,Cartão de Crédito,1724.74
4166,2024-08-09,Beleza,82.62,1,Sudeste,Cartão de Crédito,82.62
4171,2024-08-10,Eletrônicos,1706.25,1,Sudeste,Pix,1706.25
4544,2024-08-10,Casa e Decoração,210.87,2,Sudeste,Cartão de Crédito,421.74
866,2024-08-10,Moda,237.4,2,Sul,Cartão de Crédito,474.8
4393,2024-08-10,Beleza,192.61,1,Sul,Cartão de Crédito,192.61
1054,2024-08-10,Beleza,86.27,1,Sudeste,Pix,86.27
4812,2024-08-10,Beleza,23.56,4,Nordeste,Cartão de Crédito,94.24
4958,2024-08-10,Beleza,208.21,3,Sul,Cartão de Crédito,624.63
4489,2024-08-10,Livros,68.03,1,Nordeste,Cartão de Crédito,68.03
262,2024-08-10,Moda,219.53,2,Sudeste,Pix,439.06
2430,2024-08-11,Eletrônicos,2184.38,1,Centro-Oeste,Cartão de Crédito,2184.38
738,2024-08-11,Eletrônicos,344.1,1,Centro-Oeste,Pix,344.1
4460,2024-08-11,Moda,64.1,1,Nordeste,Cartão de Débito,64.1
1748,2024-08-11,Eletrônicos,2966.76,1,Norte,Pix,2966.76
3085,2024-08-11,Moda,360.58,1,Sudeste,,360.58
918,2024-08-12,Casa e Decoração,210.35,1,Sul,Cartão de Crédito,210.35
2143,2024-08-12,Beleza,38.81,3,Sudeste,Cartão de Crédito,116.43
266,2024-08-12,Moda,209.17,4,Sul,Cartão de Crédito,836.68
3880,2024-08-12,Casa e Decoração,642.0,1,Sul,Cartão de Crédito,642.0
2352,2024-08-12,Eletrônicos,203.39,3,Nordeste,Cartão de Crédito,610.17
961,2024-08-12,Livros,107.44,4,Sudeste,Cartão de Crédito,429.76
2176,2024-08-13,Casa e Decoração,156.72,4,Sul,Cartão de Crédito,626.88
328,2024-08-13,Moda,65.89,4,Nordeste,Cartão de Crédito,263.56
441,2024-08-13,Beleza,187.55,2,Nordeste,Cartão de Crédito,375.1
1597,2024-08-13,Esporte e Lazer,202.86,1,Sudeste,Pix,202.86
3931,2024-08-13,Beleza,87.73,2,Sul,Pix,175.46
950,2024-08-13,Eletrônicos,397.19,1,Norte,Cartão de Crédito,397.19
1405,2024-08-13,Esporte e Lazer,30.82,3,Sudeste,Cartão de Crédito,92.46
3981,2024-08-13,Beleza,79.56,1,Sudeste,Cartão de Crédito,79.56
3187,2024-08-14,Livros,41.25,2,Nordeste,Cartão de Débito,82.5
2945,2024-08-14,Eletrônicos,1884.91,2,Sul,Pix,3769.82
2859,2024-08-14,Eletrônicos,1402.75,3,Sul,Cartão de Crédito,4208.25
631,2024-08-14,Moda,40.83,3,Nordeste,Cartão de Crédito,122.49
1785,2024-08-14,Livros,47.72,1,Sul,Cartão de Débito,47.72
3686,2024-08-14,Livros,42.85,4,Sul,Boleto,171.4
2213,2024-08-14,Moda,170.92,1,Sul,Pix,170.92
603,2024-08-14,Beleza,31.67,2,Sudeste,Pix,63.34
4454,2024-08-14,Casa e Decoração,240.07,2,Sudeste,Cartão de Crédito,480.14
833,2024-08-14,Moda,101.53,3,Sudeste,Cartão de Crédito,304.59
3624,2024-08-14,Beleza,19.92,4,Sudeste,Cartão de Crédito,79.68
